gen,pokedex_no,img_link,name,variant,type,total,hp,attack,defense,sp_attack,sp_defense,speed,species,height_m,weight_kg
8,884,https://img.pokemondb.net/sprites/sword-shield/icon/duraludon.png,Duraludon,NA,"Steel,Dragon",535,70,95,115,120,50,85,Alloy Pokémon,1.8,40
8,885,https://img.pokemondb.net/sprites/sword-shield/icon/dreepy.png,Dreepy,NA,"Dragon,Ghost",270,28,60,30,40,30,82,Lingering Pokémon,0.5,2
8,886,https://img.pokemondb.net/sprites/sword-shield/icon/drakloak.png,Drakloak,NA,"Dragon,Ghost",410,68,80,50,60,50,102,Caretaker Pokémon,1.4,11
8,887,https://img.pokemondb.net/sprites/sword-shield/icon/dragapult.png,Dragapult,NA,"Dragon,Ghost",600,88,120,75,100,75,142,Stealth Pokémon,3,50
8,888,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-hero.png,Zacian,Hero of Many Battles,Fairy,660,92,120,115,80,115,138,Warrior Pokémon,2.8,110
8,888,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-hero.png,Zacian,Hero of Many Battles,Fairy,660,92,120,115,80,115,138,Warrior Pokémon,2.8,110
8,888,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-crowned.png,Zacian,Crowned Sword,"Fairy,Steel",700,92,150,115,80,115,148,Warrior Pokémon,2.8,110
8,888,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-crowned.png,Zacian,Crowned Sword,"Fairy,Steel",700,92,150,115,80,115,148,Warrior Pokémon,2.8,110
8,889,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-hero.png,Zamazenta,Hero of Many Battles,Fighting,660,92,120,115,80,115,138,Warrior Pokémon,2.9,210
8,889,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-hero.png,Zamazenta,Hero of Many Battles,Fighting,660,92,120,115,80,115,138,Warrior Pokémon,2.9,210
8,889,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-crowned.png,Zamazenta,Crowned Shield,"Fighting,Steel",700,92,120,140,80,140,128,Warrior Pokémon,2.9,210
8,889,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-crowned.png,Zamazenta,Crowned Shield,"Fighting,Steel",700,92,120,140,80,140,128,Warrior Pokémon,2.9,210
8,890,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus.png,Eternatus,NA,"Poison,Dragon",690,140,85,95,145,95,130,Gigantic Pokémon,20,950
8,890,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus-eternamax.png,Eternatus,Eternamax,"Poison,Dragon",1125,255,115,250,125,250,130,Gigantic Pokémon,20,950
8,891,https://img.pokemondb.net/sprites/sword-shield/icon/kubfu.png,Kubfu,NA,Fighting,385,60,90,60,53,50,72,Wushu Pokémon,0.6,12
8,892,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-single-strike.png,Urshifu,Single Strike Style,"Fighting,Dark",550,100,130,100,63,60,97,Wushu Pokémon,1.9,105
8,892,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-single-strike.png,Urshifu,Single Strike Style,"Fighting,Dark",550,100,130,100,63,60,97,Wushu Pokémon,1.9,105
8,892,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-rapid-strike.png,Urshifu,Rapid Strike Style,"Fighting,Water",550,100,130,100,63,60,97,Wushu Pokémon,1.9,105
8,892,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-rapid-strike.png,Urshifu,Rapid Strike Style,"Fighting,Water",550,100,130,100,63,60,97,Wushu Pokémon,1.9,105
8,893,https://img.pokemondb.net/sprites/sword-shield/icon/zarude.png,Zarude,NA,"Dark,Grass",600,105,120,105,70,95,105,Rogue Monkey Pokémon,1.8,70
8,894,https://img.pokemondb.net/sprites/sword-shield/icon/regieleki.png,Regieleki,NA,Electric,580,80,100,50,100,50,200,Electron Pokémon,1.2,145
8,895,https://img.pokemondb.net/sprites/sword-shield/icon/regidrago.png,Regidrago,NA,Dragon,580,200,100,50,100,50,80,Dragon Orb Pokémon,2.1,200
8,896,https://img.pokemondb.net/sprites/sword-shield/icon/glastrier.png,Glastrier,NA,Ice,580,100,145,130,65,110,30,Wild Horse Pokémon,2.2,800
8,897,https://img.pokemondb.net/sprites/sword-shield/icon/spectrier.png,Spectrier,NA,Ghost,580,100,65,60,145,80,130,Swift Horse Pokémon,2,44.5
8,898,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex.png,Calyrex,NA,"Psychic,Grass",500,100,80,80,80,80,80,King Pokémon,1.1,7.7
8,898,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex.png,Calyrex,NA,"Psychic,Grass",500,100,80,80,80,80,80,King Pokémon,1.1,7.7
8,898,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex.png,Calyrex,NA,"Psychic,Grass",500,100,80,80,80,80,80,King Pokémon,1.1,7.7
8,898,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-ice-rider.png,Calyrex,Ice Rider,"Psychic,Ice",680,100,165,150,85,130,50,King Pokémon,1.1,7.7
8,898,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-ice-rider.png,Calyrex,Ice Rider,"Psychic,Ice",680,100,165,150,85,130,50,King Pokémon,1.1,7.7
8,898,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-ice-rider.png,Calyrex,Ice Rider,"Psychic,Ice",680,100,165,150,85,130,50,King Pokémon,1.1,7.7
8,898,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-shadow-rider.png,Calyrex,Shadow Rider,"Psychic,Ghost",680,100,85,80,165,100,150,King Pokémon,1.1,7.7
8,898,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-shadow-rider.png,Calyrex,Shadow Rider,"Psychic,Ghost",680,100,85,80,165,100,150,King Pokémon,1.1,7.7
8,898,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-shadow-rider.png,Calyrex,Shadow Rider,"Psychic,Ghost",680,100,85,80,165,100,150,King Pokémon,1.1,7.7
8,899,https://img.pokemondb.net/sprites/scarlet-violet/icon/wyrdeer.png,Wyrdeer,NA,"Normal,Psychic",525,103,105,72,105,75,65,Big Horn Pokémon,1.8,95.1
8,900,https://img.pokemondb.net/sprites/scarlet-violet/icon/kleavor.png,Kleavor,NA,"Bug,Rock",500,70,130,95,45,75,85,Axe Pokémon,1.8,89
8,901,https://img.pokemondb.net/sprites/scarlet-violet/icon/ursaluna.png,Ursaluna,NA,"Ground,Normal",550,130,140,105,45,80,50,Peat Pokémon,2.4,290
8,902,https://img.pokemondb.net/sprites/scarlet-violet/icon/basculegion-male.png,Basculegion,Male,"Water,Ghost",530,120,112,65,80,75,78,Big Fish Pokémon,3,110
8,902,https://img.pokemondb.net/sprites/scarlet-violet/icon/basculegion-male.png,Basculegion,Male,"Water,Ghost",530,120,112,65,80,75,78,Big Fish Pokémon,3,110
8,902,https://img.pokemondb.net/sprites/scarlet-violet/icon/basculegion-female.png,Basculegion,Female,"Water,Ghost",530,120,92,65,100,75,78,Big Fish Pokémon,3,110
8,902,https://img.pokemondb.net/sprites/scarlet-violet/icon/basculegion-female.png,Basculegion,Female,"Water,Ghost",530,120,92,65,100,75,78,Big Fish Pokémon,3,110
8,903,https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasler.png,Sneasler,NA,"Poison,Fighting",510,80,130,60,40,80,120,Free Climb Pokémon,1.3,43
8,904,https://img.pokemondb.net/sprites/scarlet-violet/icon/overqwil.png,Overqwil,NA,"Dark,Poison",510,85,115,95,65,65,85,Pin Cluster Pokémon,2.5,60.5
8,905,https://img.pokemondb.net/sprites/scarlet-violet/icon/enamorus-incarnate.png,Enamorus,Incarnate,"Fairy,Flying",580,74,115,70,135,80,106,Love-Hate Pokémon,1.6,48
8,905,https://img.pokemondb.net/sprites/scarlet-violet/icon/enamorus-incarnate.png,Enamorus,Incarnate,"Fairy,Flying",580,74,115,70,135,80,106,Love-Hate Pokémon,1.6,48
8,905,https://img.pokemondb.net/sprites/scarlet-violet/icon/enamorus-therian.png,Enamorus,Therian,"Fairy,Flying",580,74,115,110,135,100,46,Love-Hate Pokémon,1.6,48
8,905,https://img.pokemondb.net/sprites/scarlet-violet/icon/enamorus-therian.png,Enamorus,Therian,"Fairy,Flying",580,74,115,110,135,100,46,Love-Hate Pokémon,1.6,48
9,906,https://img.pokemondb.net/sprites/scarlet-violet/icon/sprigatito.png,Sprigatito,NA,Grass,310,40,61,54,45,45,65,Grass Cat Pokémon,0.4,4.1
9,907,https://img.pokemondb.net/sprites/scarlet-violet/icon/floragato.png,Floragato,NA,Grass,410,61,80,63,60,63,83,Grass Cat Pokémon,0.9,12.2
9,908,https://img.pokemondb.net/sprites/scarlet-violet/icon/meowscarada.png,Meowscarada,NA,"Grass,Dark",530,76,110,70,81,70,123,Magician Pokémon,1.5,31.2
9,909,https://img.pokemondb.net/sprites/scarlet-violet/icon/fuecoco.png,Fuecoco,NA,Fire,310,67,45,59,63,40,36,Fire Croc Pokémon,0.4,9.8
9,910,https://img.pokemondb.net/sprites/scarlet-violet/icon/crocalor.png,Crocalor,NA,Fire,411,81,55,78,90,58,49,Fire Croc Pokémon,1,30.7
9,911,https://img.pokemondb.net/sprites/scarlet-violet/icon/skeledirge.png,Skeledirge,NA,"Fire,Ghost",530,104,75,100,110,75,66,Singer Pokémon,1.6,326.5
9,912,https://img.pokemondb.net/sprites/scarlet-violet/icon/quaxly.png,Quaxly,NA,Water,310,55,65,45,50,45,50,Duckling Pokémon,0.5,6.1
9,913,https://img.pokemondb.net/sprites/scarlet-violet/icon/quaxwell.png,Quaxwell,NA,Water,410,70,85,65,65,60,65,Practicing Pokémon,1.2,21.5
9,914,https://img.pokemondb.net/sprites/scarlet-violet/icon/quaquaval.png,Quaquaval,NA,"Water,Fighting",530,85,120,80,85,75,85,Dancer Pokémon,1.8,61.9
9,915,https://img.pokemondb.net/sprites/scarlet-violet/icon/lechonk.png,Lechonk,NA,Normal,254,54,45,40,35,45,35,Hog Pokémon,0.5,10.2
9,916,https://img.pokemondb.net/sprites/scarlet-violet/icon/oinkologne-male.png,Oinkologne,Male,Normal,489,110,100,75,59,80,65,Hog Pokémon,1,120
9,916,https://img.pokemondb.net/sprites/scarlet-violet/icon/oinkologne-female.png,Oinkologne,Female,Normal,489,115,90,70,59,90,65,Hog Pokémon,1,120
9,917,https://img.pokemondb.net/sprites/scarlet-violet/icon/tarountula.png,Tarountula,NA,Bug,210,35,41,45,29,40,20,String Ball Pokémon,0.3,4
9,918,https://img.pokemondb.net/sprites/scarlet-violet/icon/spidops.png,Spidops,NA,Bug,404,60,79,92,52,86,35,Trap Pokémon,1,16.5
9,919,https://img.pokemondb.net/sprites/scarlet-violet/icon/nymble.png,Nymble,NA,Bug,210,33,46,40,21,25,45,Grasshopper Pokémon,0.2,1
9,920,https://img.pokemondb.net/sprites/scarlet-violet/icon/lokix.png,Lokix,NA,"Bug,Dark",450,71,102,78,52,55,92,Grasshopper Pokémon,1,17.5
9,921,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmi.png,Pawmi,NA,Electric,240,45,50,20,40,25,60,Mouse Pokémon,0.3,2.5
9,922,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmo.png,Pawmo,NA,"Electric,Fighting",350,60,75,40,50,40,85,Mouse Pokémon,0.4,6.5
9,923,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmot.png,Pawmot,NA,"Electric,Fighting",490,70,115,70,70,60,105,Hands-On Pokémon,0.9,41
9,924,https://img.pokemondb.net/sprites/scarlet-violet/icon/tandemaus.png,Tandemaus,NA,Normal,305,50,50,45,40,45,75,Couple Pokémon,0.3,1.8
9,925,https://img.pokemondb.net/sprites/scarlet-violet/icon/maushold-family4.png,Maushold,Family of Four,Normal,470,74,75,70,65,75,111,Family Pokémon,0.3,2.8
9,925,https://img.pokemondb.net/sprites/scarlet-violet/icon/maushold-family3.png,Maushold,Family of Three,Normal,470,74,75,70,65,75,111,Family Pokémon,0.3,2.8
9,926,https://img.pokemondb.net/sprites/scarlet-violet/icon/fidough.png,Fidough,NA,Fairy,312,37,55,70,30,55,65,Puppy Pokémon,0.3,10.9
9,927,https://img.pokemondb.net/sprites/scarlet-violet/icon/dachsbun.png,Dachsbun,NA,Fairy,477,57,80,115,50,80,95,Dog Pokémon,0.5,14.9
9,928,https://img.pokemondb.net/sprites/scarlet-violet/icon/smoliv.png,Smoliv,NA,"Grass,Normal",260,41,35,45,58,51,30,Olive Pokémon,0.3,6.5
9,929,https://img.pokemondb.net/sprites/scarlet-violet/icon/dolliv.png,Dolliv,NA,"Grass,Normal",354,52,53,60,78,78,33,Olive Pokémon,0.6,11.9
9,930,https://img.pokemondb.net/sprites/scarlet-violet/icon/arboliva.png,Arboliva,NA,"Grass,Normal",510,78,69,90,125,109,39,Olive Pokémon,1.4,48.2
9,931,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-green.png,Squawkabilly,Green Plumage,"Normal,Flying",417,82,96,51,45,51,92,Parrot Pokémon,0.6,2.4
9,931,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-blue.png,Squawkabilly,Blue Plumage,"Normal,Flying",417,82,96,51,45,51,92,Parrot Pokémon,0.6,2.4
9,931,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-yellow.png,Squawkabilly,Yellow Plumage,"Normal,Flying",417,82,96,51,45,51,92,Parrot Pokémon,0.6,2.4
9,931,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-white.png,Squawkabilly,White Plumage,"Normal,Flying",417,82,96,51,45,51,92,Parrot Pokémon,0.6,2.4
9,932,https://img.pokemondb.net/sprites/scarlet-violet/icon/nacli.png,Nacli,NA,Rock,280,55,55,75,35,35,25,Rock Salt Pokémon,0.4,16
9,933,https://img.pokemondb.net/sprites/scarlet-violet/icon/naclstack.png,Naclstack,NA,Rock,355,60,60,100,35,65,35,Rock Salt Pokémon,0.6,105
9,934,https://img.pokemondb.net/sprites/scarlet-violet/icon/garganacl.png,Garganacl,NA,Rock,500,100,100,130,45,90,35,Rock Salt Pokémon,2.3,240
9,935,https://img.pokemondb.net/sprites/scarlet-violet/icon/charcadet.png,Charcadet,NA,Fire,255,40,50,40,50,40,35,Fire Child Pokémon,0.6,10.5
9,936,https://img.pokemondb.net/sprites/scarlet-violet/icon/armarouge.png,Armarouge,NA,"Fire,Psychic",525,85,60,100,125,80,75,Fire Warrior Pokémon,1.5,85
9,937,https://img.pokemondb.net/sprites/scarlet-violet/icon/ceruledge.png,Ceruledge,NA,"Fire,Ghost",525,75,125,80,60,100,85,Fire Blades Pokémon,1.6,62
9,938,https://img.pokemondb.net/sprites/scarlet-violet/icon/tadbulb.png,Tadbulb,NA,Electric,272,61,31,41,59,35,45,EleTadpole Pokémon,0.3,0.4
9,939,https://img.pokemondb.net/sprites/scarlet-violet/icon/bellibolt.png,Bellibolt,NA,Electric,495,109,64,91,103,83,45,EleFrog Pokémon,1.2,113
9,940,https://img.pokemondb.net/sprites/scarlet-violet/icon/wattrel.png,Wattrel,NA,"Electric,Flying",280,40,40,35,55,40,70,Storm Petrel Pokémon,0.4,3.6
9,941,https://img.pokemondb.net/sprites/scarlet-violet/icon/kilowattrel.png,Kilowattrel,NA,"Electric,Flying",490,70,70,60,105,60,125,Frigatebird Pokémon,1.4,38.6
9,942,https://img.pokemondb.net/sprites/scarlet-violet/icon/maschiff.png,Maschiff,NA,Dark,340,60,78,60,40,51,51,Rascal Pokémon,0.5,16
9,943,https://img.pokemondb.net/sprites/scarlet-violet/icon/mabosstiff.png,Mabosstiff,NA,Dark,505,80,120,90,60,70,85,Boss Pokémon,1.1,61
9,944,https://img.pokemondb.net/sprites/scarlet-violet/icon/shroodle.png,Shroodle,NA,"Poison,Normal",290,40,65,35,40,35,75,Toxic Mouse Pokémon,0.2,0.7
9,945,https://img.pokemondb.net/sprites/scarlet-violet/icon/grafaiai.png,Grafaiai,NA,"Poison,Normal",485,63,95,65,80,72,110,Toxic Monkey Pokémon,0.7,27.2
9,946,https://img.pokemondb.net/sprites/scarlet-violet/icon/bramblin.png,Bramblin,NA,"Grass,Ghost",275,40,65,30,45,35,60,Tumbleweed Pokémon,0.6,0.6
9,947,https://img.pokemondb.net/sprites/scarlet-violet/icon/brambleghast.png,Brambleghast,NA,"Grass,Ghost",480,55,115,70,80,70,90,Tumbleweed Pokémon,1.2,6
9,948,https://img.pokemondb.net/sprites/scarlet-violet/icon/toedscool.png,Toedscool,NA,"Ground,Grass",335,40,40,35,50,100,70,Woodear Pokémon,0.9,33
9,949,https://img.pokemondb.net/sprites/scarlet-violet/icon/toedscruel.png,Toedscruel,NA,"Ground,Grass",515,80,70,65,80,120,100,Woodear Pokémon,1.9,58
9,950,https://img.pokemondb.net/sprites/scarlet-violet/icon/klawf.png,Klawf,NA,Rock,450,70,100,115,35,55,75,Ambush Pokémon,1.3,79
9,951,https://img.pokemondb.net/sprites/scarlet-violet/icon/capsakid.png,Capsakid,NA,Grass,304,50,62,40,62,40,50,Spicy Pepper Pokémon,0.3,3
9,952,https://img.pokemondb.net/sprites/scarlet-violet/icon/scovillain.png,Scovillain,NA,"Grass,Fire",486,65,108,65,108,65,75,Spicy Pepper Pokémon,0.9,15
9,953,https://img.pokemondb.net/sprites/scarlet-violet/icon/rellor.png,Rellor,NA,Bug,270,41,50,60,31,58,30,Rolling Pokémon,0.2,1
9,954,https://img.pokemondb.net/sprites/scarlet-violet/icon/rabsca.png,Rabsca,NA,"Bug,Psychic",470,75,50,85,115,100,45,Rolling Pokémon,0.3,3.5
9,955,https://img.pokemondb.net/sprites/scarlet-violet/icon/flittle.png,Flittle,NA,Psychic,255,30,35,30,55,30,75,Frill Pokémon,0.2,1.5
9,956,https://img.pokemondb.net/sprites/scarlet-violet/icon/espathra.png,Espathra,NA,Psychic,481,95,60,60,101,60,105,Ostrich Pokémon,1.9,90
9,957,https://img.pokemondb.net/sprites/scarlet-violet/icon/tinkatink.png,Tinkatink,NA,"Fairy,Steel",297,50,45,45,35,64,58,Metalsmith Pokémon,0.4,8.9
9,958,https://img.pokemondb.net/sprites/scarlet-violet/icon/tinkatuff.png,Tinkatuff,NA,"Fairy,Steel",380,65,55,55,45,82,78,Hammer Pokémon,0.7,59.1
9,959,https://img.pokemondb.net/sprites/scarlet-violet/icon/tinkaton.png,Tinkaton,NA,"Fairy,Steel",506,85,75,77,70,105,94,Hammer Pokémon,0.7,112.8
9,960,https://img.pokemondb.net/sprites/scarlet-violet/icon/wiglett.png,Wiglett,NA,Water,245,10,55,25,35,25,95,Garden Eel Pokémon,1.2,1.8
9,961,https://img.pokemondb.net/sprites/scarlet-violet/icon/wugtrio.png,Wugtrio,NA,Water,425,35,100,50,50,70,120,Garden Eel Pokémon,1.2,5.4
9,962,https://img.pokemondb.net/sprites/scarlet-violet/icon/bombirdier.png,Bombirdier,NA,"Flying,Dark",485,70,103,85,60,85,82,Item Drop Pokémon,1.5,42.9
9,963,https://img.pokemondb.net/sprites/scarlet-violet/icon/finizen.png,Finizen,NA,Water,315,70,45,40,45,40,75,Dolphin Pokémon,1.3,60.2
9,964,https://img.pokemondb.net/sprites/scarlet-violet/icon/palafin-zero.png,Palafin,Zero,Water,457,100,70,72,53,62,100,Dolphin Pokémon,1.3,60.2
9,964,https://img.pokemondb.net/sprites/scarlet-violet/icon/palafin-zero.png,Palafin,Zero,Water,457,100,70,72,53,62,100,Dolphin Pokémon,1.3,60.2
9,964,https://img.pokemondb.net/sprites/scarlet-violet/icon/palafin-hero.png,Palafin,Hero,Water,650,100,160,97,106,87,100,Dolphin Pokémon,1.3,60.2
9,964,https://img.pokemondb.net/sprites/scarlet-violet/icon/palafin-hero.png,Palafin,Hero,Water,650,100,160,97,106,87,100,Dolphin Pokémon,1.3,60.2
9,965,https://img.pokemondb.net/sprites/scarlet-violet/icon/varoom.png,Varoom,NA,"Steel,Poison",300,45,70,63,30,45,47,Single-Cyl Pokémon,1,35
9,966,https://img.pokemondb.net/sprites/scarlet-violet/icon/revavroom.png,Revavroom,NA,"Steel,Poison",500,80,119,90,54,67,90,Multi-Cyl Pokémon,1.8,120
9,967,https://img.pokemondb.net/sprites/scarlet-violet/icon/cyclizar.png,Cyclizar,NA,"Dragon,Normal",501,70,95,65,85,65,121,Mount Pokémon,1.6,63
9,968,https://img.pokemondb.net/sprites/scarlet-violet/icon/orthworm.png,Orthworm,NA,Steel,480,70,85,145,60,55,65,Earthworm Pokémon,2.5,310
9,969,https://img.pokemondb.net/sprites/scarlet-violet/icon/glimmet.png,Glimmet,NA,"Rock,Poison",350,48,35,42,105,60,60,Ore Pokémon,0.7,8
9,970,https://img.pokemondb.net/sprites/scarlet-violet/icon/glimmora.png,Glimmora,NA,"Rock,Poison",525,83,55,90,130,81,86,Ore Pokémon,1.5,45
9,971,https://img.pokemondb.net/sprites/scarlet-violet/icon/greavard.png,Greavard,NA,Ghost,290,50,61,60,30,55,34,Ghost Dog Pokémon,0.6,35
9,972,https://img.pokemondb.net/sprites/scarlet-violet/icon/houndstone.png,Houndstone,NA,Ghost,488,72,101,100,50,97,68,Ghost Dog Pokémon,2,15
9,973,https://img.pokemondb.net/sprites/scarlet-violet/icon/flamigo.png,Flamigo,NA,"Flying,Fighting",500,82,115,74,75,64,90,Synchronize Pokémon,1.6,37
9,974,https://img.pokemondb.net/sprites/scarlet-violet/icon/cetoddle.png,Cetoddle,NA,Ice,334,108,68,45,30,40,43,Terra Whale Pokémon,1.2,45
9,975,https://img.pokemondb.net/sprites/scarlet-violet/icon/cetitan.png,Cetitan,NA,Ice,521,170,113,65,45,55,73,Terra Whale Pokémon,4.5,700
9,976,https://img.pokemondb.net/sprites/scarlet-violet/icon/veluza.png,Veluza,NA,"Water,Psychic",478,90,102,73,78,65,70,Jettison Pokémon,2.5,90
9,977,https://img.pokemondb.net/sprites/scarlet-violet/icon/dondozo.png,Dondozo,NA,Water,530,150,100,115,65,65,35,Big Catfish Pokémon,12,220
9,978,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-curly.png,Tatsugiri,Curly,"Dragon,Water",475,68,50,60,120,95,82,Mimicry Pokémon,0.3,8
9,978,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-curly.png,Tatsugiri,Curly,"Dragon,Water",475,68,50,60,120,95,82,Mimicry Pokémon,0.3,8
9,978,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-curly.png,Tatsugiri,Curly,"Dragon,Water",475,68,50,60,120,95,82,Mimicry Pokémon,0.3,8
9,978,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-droopy.png,Tatsugiri,Droopy,"Dragon,Water",475,68,50,60,120,95,82,Mimicry Pokémon,0.3,8
9,978,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-droopy.png,Tatsugiri,Droopy,"Dragon,Water",475,68,50,60,120,95,82,Mimicry Pokémon,0.3,8
9,978,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-droopy.png,Tatsugiri,Droopy,"Dragon,Water",475,68,50,60,120,95,82,Mimicry Pokémon,0.3,8
9,978,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-stretchy.png,Tatsugiri,Stretchy,"Dragon,Water",475,68,50,60,120,95,82,Mimicry Pokémon,0.3,8
9,978,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-stretchy.png,Tatsugiri,Stretchy,"Dragon,Water",475,68,50,60,120,95,82,Mimicry Pokémon,0.3,8
9,978,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-stretchy.png,Tatsugiri,Stretchy,"Dragon,Water",475,68,50,60,120,95,82,Mimicry Pokémon,0.3,8
9,979,https://img.pokemondb.net/sprites/scarlet-violet/icon/annihilape.png,Annihilape,NA,"Fighting,Ghost",535,110,115,80,50,90,90,Rage Monkey Pokémon,1.2,56
9,980,https://img.pokemondb.net/sprites/scarlet-violet/icon/clodsire.png,Clodsire,NA,"Poison,Ground",430,130,75,60,45,100,20,Spiny Fish Pokémon,1.8,223
9,981,https://img.pokemondb.net/sprites/scarlet-violet/icon/farigiraf.png,Farigiraf,NA,"Normal,Psychic",520,120,90,70,110,70,60,Long Neck Pokémon,3.2,160
9,982,https://img.pokemondb.net/sprites/scarlet-violet/icon/dudunsparce-two-segment.png,Dudunsparce,Two-Segment,Normal,520,125,100,80,85,75,55,Land Snake Pokémon,3.6,39.2
9,982,https://img.pokemondb.net/sprites/scarlet-violet/icon/dudunsparce-three-segment.png,Dudunsparce,Three-Segment,Normal,520,125,100,80,85,75,55,Land Snake Pokémon,3.6,39.2
9,983,https://img.pokemondb.net/sprites/scarlet-violet/icon/kingambit.png,Kingambit,NA,"Dark,Steel",550,100,135,120,60,85,50,Big Blade Pokémon,2,120
